id,city,anchor_account_id,slot,count
36935546,北京市,349740505,2022-03-01 04:34,29
36935547,北京市,349740505,2022-03-01 04:35,25
36935548,北京市,349740505,2022-03-01 04:36,36
36935549,北京市,349740505,2022-03-01 04:37,24
36935550,北京市,349740505,2022-03-01 04:38,34
36935551,北京市,349740505,2022-03-01 04:39,34
36935552,北京市,349740505,2022-03-01 04:40,30
36935553,北京市,349740505,2022-03-01 04:41,30
36935554,北京市,349740505,2022-03-01 04:42,22
36935555,北京市,349740505,2022-03-01 04:43,29
36935556,北京市,349740505,2022-03-01 04:44,31
36935557,北京市,349740505,2022-03-01 04:45,25
36935558,北京市,349740505,2022-03-01 04:46,16
36935559,北京市,349740505,2022-03-01 04:47,21
36935560,北京市,349740505,2022-03-01 04:48,23
36935561,北京市,349740505,2022-03-01 04:49,28
36935562,北京市,349740505,2022-03-01 04:50,21
36935563,北京市,349740505,2022-03-01 04:51,28
36935564,北京市,349740505,2022-03-01 04:52,20
36935565,北京市,349740505,2022-03-01 04:53,42
36935566,北京市,349740505,2022-03-01 04:54,38
36935567,北京市,349740505,2022-03-01 04:55,22
36935568,北京市,349740505,2022-03-01 04:56,26
36935569,北京市,349740505,2022-03-01 04:57,26
36935570,北京市,349740505,2022-03-01 04:58,28
36935571,北京市,349740505,2022-03-01 04:59,29
36935572,北京市,349740505,2022-03-01 05:00,26
36935573,北京市,349740505,2022-03-01 05:01,25
36935574,北京市,349740505,2022-03-01 05:02,21
36935575,北京市,349740505,2022-03-01 05:03,22
36935576,北京市,349740505,2022-03-01 05:04,23
36935577,北京市,349740505,2022-03-01 05:05,14
36935578,北京市,349740505,2022-03-01 05:06,18
36935579,北京市,349740505,2022-03-01 05:07,20
36935580,北京市,349740505,2022-03-01 05:08,23
36935581,北京市,349740505,2022-03-01 05:09,25
36935582,北京市,349740505,2022-03-01 05:10,12
36935583,北京市,349740505,2022-03-01 05:11,22
36935584,北京市,349740505,2022-03-01 05:12,19
36935585,北京市,349740505,2022-03-01 05:13,34
36935586,北京市,349740505,2022-03-01 05:14,25
36935587,北京市,349740505,2022-03-01 05:15,14
36935588,北京市,349740505,2022-03-01 05:16,35
36935589,北京市,349740505,2022-03-01 05:17,21
36935590,北京市,349740505,2022-03-01 05:18,29
36935591,北京市,349740505,2022-03-01 05:19,20
36935592,北京市,349740505,2022-03-01 05:20,25
36935593,北京市,349740505,2022-03-01 05:21,26
36935594,北京市,349740505,2022-03-01 05:22,20
36935595,北京市,349740505,2022-03-01 05:23,19
36935596,北京市,349740505,2022-03-01 05:24,22
36935597,北京市,349740505,2022-03-01 05:25,22
36935598,北京市,349740505,2022-03-01 05:26,38
36935599,北京市,349740505,2022-03-01 05:27,37
36935600,北京市,349740505,2022-03-01 05:28,27
36935601,北京市,349740505,2022-03-01 05:29,31
36935602,北京市,349740505,2022-03-01 05:30,36
36935603,北京市,349740505,2022-03-01 05:31,33
36935604,北京市,349740505,2022-03-01 05:32,38
36935605,北京市,349740505,2022-03-01 05:33,17
36935606,北京市,349740505,2022-03-01 05:34,38
36935607,北京市,349740505,2022-03-01 05:35,29
36935608,北京市,349740505,2022-03-01 05:36,27
36935609,北京市,349740505,2022-03-01 05:37,32
36935610,北京市,349740505,2022-03-01 05:38,26
36935611,北京市,349740505,2022-03-01 05:39,19
36935612,北京市,349740505,2022-03-01 05:40,19
36935613,北京市,349740505,2022-03-01 05:41,14
36935614,北京市,349740505,2022-03-01 05:42,22
36935615,北京市,349740505,2022-03-01 05:43,16
36935616,北京市,349740505,2022-03-01 05:44,21
36935617,北京市,349740505,2022-03-01 05:45,14
36935618,北京市,349740505,2022-03-01 05:46,14
36935619,北京市,349740505,2022-03-01 05:47,23
36935620,北京市,349740505,2022-03-01 05:48,11
36935621,北京市,349740505,2022-03-01 05:49,9
36935622,北京市,349740505,2022-03-01 05:50,19
36935623,北京市,349740505,2022-03-01 05:51,30
36935624,北京市,349740505,2022-03-01 05:52,12
36935625,北京市,349740505,2022-03-01 05:53,15
36935626,北京市,349740505,2022-03-01 05:54,13
36935627,北京市,349740505,2022-03-01 05:55,14
36935628,北京市,349740505,2022-03-01 05:56,16
36935629,北京市,349740505,2022-03-01 05:57,22
36935630,北京市,349740505,2022-03-01 05:58,11
36935631,北京市,349740505,2022-03-01 05:59,11
36935632,北京市,349740505,2022-03-01 06:00,12
36935633,北京市,349740505,2022-03-01 06:01,23
36935634,北京市,349740505,2022-03-01 06:02,15
36935635,北京市,349740505,2022-03-01 06:03,16
36935636,北京市,349740505,2022-03-01 06:04,20
36935637,北京市,349740505,2022-03-01 06:05,31
36935638,北京市,349740505,2022-03-01 06:06,28
36935639,北京市,349740505,2022-03-01 06:07,26
36935640,北京市,349740505,2022-03-01 06:08,30
